"Company Code Code","Employee ID","PERNER","Approval Status","Entry Date","WBS / SO Name","Cost Center Name","Labor Type Name","Job Activity Type","Task Name","Time Type","Attendance Type Code","Billable Indicator","Hours (Current)","Rate Type","Short Time Entry ID","Time Off Booking ID","Comments","WBS Type","Task Task Type","New Remaining Work","Customer 1","Customer 2","Customer 3","GSAP Billable Flag","Time Off Type Description","Master WBS (SO, WO)","Project Type","IWO Indicator","Parent WBS","Company Code Name","Task Name (Full Path)","Time Entry ID","Employee Type Name","Timesheet Period","Location Name","Login Name","User","IWO WBS Element","Work Order ID","Parent Service Order","CWF C1 alternate ID","Parent Project"
"COMPASS","29090112","","Approved","20/04/2021","IE1-RUAT5.25.07","","","","T10","","400","","0.00","Straight Time","2309","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T10","0d8fa275-e3d0-4c0c-8855-694f81b9442b","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","20/04/2021","","","","","","","799","","3.00","Straight Time","4664","","","","","","","","","","","","","","","IEEU","","95a6330b-b0df-4446-86de-37c95fc808cb","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","21/04/2021","IE1-REP06.02.05","","","","IE1-REP06.02.05","","400","","8.00","Straight Time","5516","","","COMPASS WBS","","","","","","","","","","","","IEEU","IE1-REP06.02.05","95602dce-0bae-47d6-9892-a630c28eb1bd","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","21/04/2021","IE1-RUAT5.25.07","","","","T1","","400","","0.00","Straight Time","2334","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T1","d9e8aa9c-8cc4-4e9d-81fb-ef175a3d9e01","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","21/04/2021","IE1-RUAT5.25.07","","","","T10","","400","","0.00","Double Time","2315","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T10","117e60c5-04e5-4bd2-9745-88830629bf58","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","21/04/2021","IE1-RUAT5.25.07","","","","T10","","400","","0.00","Straight Time","2310","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T10","9c46e931-c7c3-4e78-986b-f60a4d9b2bef","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","22/04/2021","IE1-REP06.02.05","","","","IE1-REP06.02.05","","400","","6.00","Straight Time","5517","","","COMPASS WBS","","","","","","","","","","","","IEEU","IE1-REP06.02.05","6136e78b-8fbe-4119-8a12-4af8f965b702","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","22/04/2021","IE1-RUAT5.25.07","","","","T1","","400","","0.00","Straight Time","2335","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T1","d7f35fd8-93c0-4742-91e8-f978b9a10ca5","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","22/04/2021","IE1-RUAT5.25.07","","","","T10","","400","","0.00","Double Time","2316","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T10","4b680638-2b29-40b0-b118-3ac11afe3b9a","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","22/04/2021","IE1-RUAT5.25.07","","","","T10","","400","","0.00","Straight Time","2311","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T10","851bd071-3637-4993-8072-b9985a4bb638","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","22/04/2021","","","","","","","799","","2.00","Straight Time","5515","","","","","","","","","","","","","","","IEEU","","a2ff0c24-a5cc-4919-916e-eb939f594c7a","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","23/04/2021","IE1-REP06.02.05","","","","IE1-REP06.02.05","","400","","8.00","Straight Time","5518","","","COMPASS WBS","","","","","","","","","","","","IEEU","IE1-REP06.02.05","b43db9ea-5181-4e02-8dfe-107c8541e945","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","23/04/2021","IE1-RUAT5.25.07","","","","T1","","400","","0.00","Straight Time","2336","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T1","c681ffa0-7c27-4c9b-99d3-32fe32732f60","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","23/04/2021","IE1-RUAT5.25.07","","","","T10","","400","","0.00","Double Time","2317","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T10","b8b28edc-b370-42e2-ab4e-dd91267b7384","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","23/04/2021","IE1-RUAT5.25.07","","","","T10","","400","","0.00","Straight Time","2312","","","COMPASS WBS","Attribute 1","","","","","","","","C","X","","IEEU","T10","9168d9f5-6ecc-4fda-8460-01cb58363102","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090112","","Approved","24/04/2021","IE1-REP06.02.05","","","","IE1-REP06.02.05","","401","","4.00","Double Time","5522","","Asked to work Sat AM","COMPASS WBS","","","","","","","","","","","","IEEU","IE1-REP06.02.05","19903e14-ba39-42c2-a675-3b56d78c8dab","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090112@sittest.com","Baker, Leah 29090112 29090112@sittest.com","","HPWO00091286","","",""
"COMPASS","29090117","","Approved","12/04/2021","IE1-IWOR3.01","","","","IE1-IWOR3.01","","414","","0.00","Straight Time","3749","","","COMPASS WBS","","","","","","","","","","X","","IEEU","IE1-IWOR3.01","eab05a0b-a135-467c-addf-a0f8b9cbfe7a","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090117@sittest.com","Gill, Carl 29090117 29090117@sittest.com","","HPWO00091285","","",""
"COMPASS","29090117","","Approved","13/04/2021","IE1-IWOR3.01","","","","IE1-IWOR3.01","","414","","0.00","Straight Time","3750","","","COMPASS WBS","","","","","","","","","","X","","IEEU","IE1-IWOR3.01","130c9288-a2f1-4d68-8dea-8a8c7656548f","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090117@sittest.com","Gill, Carl 29090117 29090117@sittest.com","","HPWO00091285","","",""
"COMPASS","29090117","","Approved","14/04/2021","IE1-IWOR3.01","","","","IE1-IWOR3.01","","414","","8.00","Straight Time","3751","","","COMPASS WBS","","","","","","","","","","X","","IEEU","IE1-IWOR3.01","1ca2cadc-32ca-420e-b474-ccdfab4236c7","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090117@sittest.com","Gill, Carl 29090117 29090117@sittest.com","","HPWO00091285","","",""
"COMPASS","29090117","","Approved","15/04/2021","IE1-IWOR3.01","","","","IE1-IWOR3.01","","414","","8.00","Straight Time","3752","","","COMPASS WBS","","","","","","","","","","X","","IEEU","IE1-IWOR3.01","e4e458a8-4347-4d54-8b4e-53aec9b4c1be","Agency Contractor","12/04/2021 - 18/04/2021","Ireland","29090117@sittest.com","Gill, Carl 29090117 29090117@sittest.com","","HPWO00091285","","",""
"COMPASS","29090298","","Approved","19/04/2021","IE1-RUAT4.25.10","USA7114826","","","T10_2","","441","","0.00","","4054","","","COMPASS WBS","Attribute 2","","","","","","","","","X","","IEEU","T10 / T10_2","df6733ae-5f0f-47f7-b7b7-2bae12920453","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090298@sittest.com","Clark, Victoria 29090298 29090298@sittest.com","","HPWO00091383","","",""
"COMPASS","29090298","","Approved","19/04/2021","IE1-RUAT5.25.05","USA7114826","","","IE1-RUAT5.25.05","","433","","0.00","","4019","","","COMPASS WBS","","","","","","","","","C","X","","IEEU","IE1-RUAT5.25.05","8a9c8e21-fee9-44eb-bccc-556281b7bcb3","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090298@sittest.com","Clark, Victoria 29090298 29090298@sittest.com","","HPWO00091383","","",""
"COMPASS","29090298","","Approved","20/04/2021","IE1-RUAT4.25.10","USA7114826","","","T10_2","","400","","0.00","","4088","","","COMPASS WBS","Attribute 2","","","","","","","","","X","","IEEU","T23 / T10_2","83a27c68-e104-40ed-9613-2f9885899312","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090298@sittest.com","Clark, Victoria 29090298 29090298@sittest.com","","HPWO00091383","","",""
"COMPASS","29090298","","Approved","21/04/2021","","USA7114826","","","","","799","","0.00","","4104","","","","","","","","","","","","","","","IEEU","","e3bfbdd5-158e-42e9-be30-76f98b48de1a","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090298@sittest.com","Clark, Victoria 29090298 29090298@sittest.com","","HPWO00091383","","",""
"COMPASS","29090298","","Approved","22/04/2021","IE1-RUAT4.25.05","USA7114826","","","IE1-RUAT4.25.05","","480","","0.00","","4107","","","COMPASS WBS","","","","","","","","","","X","","IEEU","IE1-RUAT4.25.05","aebe3bc7-b855-4bab-9dba-7588c5137c82","Agency Contractor","19/04/2021 - 25/04/2021","Ireland","29090298@sittest.com","Clark, Victoria 29090298 29090298@sittest.com","","HPWO00091383","","",""
"COMPASS","29090635","","Approved","26/04/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Straight Time","7283","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","12672436-6cb5-40db-9e67-747b570a88e9","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","26/04/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","8.00","Straight Time","7438","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","878d98c4-f4b9-470d-8dca-cf79b0471112","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","27/04/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Straight Time","7284","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","812f1069-73ff-4669-953a-178b65917b12","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","27/04/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","8.00","Straight Time","7439","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","8a965563-db30-47f0-833b-3ec75232e009","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","28/04/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Straight Time","7285","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","70a34c03-1c71-465e-9f64-9f4947152615","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","28/04/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","8.00","Straight Time","7440","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","7cd5a69e-40dc-480a-b9b7-237b3f40e9c4","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","29/04/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Straight Time","7286","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","fd16d66f-1eef-44b9-be23-6fefe9ce2382","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","29/04/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","8.00","Straight Time","7441","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","1aa22983-e4de-4e41-90ca-246c13603430","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","30/04/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Straight Time","7287","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","0e9c7fec-e50c-43f5-bcab-2f0396c43351","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","01/05/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Overtime","7275","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","bb6fb9e1-b721-4e36-8701-bca1608e0fa7","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","01/05/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Overtime","7278","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","82c1042e-4bd0-4d31-ba33-c441f7978787","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","01/05/2021","IE1-SCM01.02.10","","","","IE1-SCM01.02.10","","400","","0.00","Straight Time","7265","","","COMPASS WBS","","","","","","","","","","X","","IEES","IE1-SCM01.02.10","bdeee963-78c5-4781-b034-f27fd427cdbd","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","02/05/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Overtime","7276","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","ba8998fd-9652-4375-bead-65ff9897115b","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","02/05/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Overtime","7279","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","da82883d-36fc-4c53-b9c7-398e24f39ea2","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","02/05/2021","IE1-SCM01.02.10","","","","IE1-SCM01.02.10","","400","","0.00","Straight Time","7266","","","COMPASS WBS","","","","","","","","","","X","","IEES","IE1-SCM01.02.10","d0184967-0d4b-4d71-9a3c-3c5edbee0862","Agency Contractor","26/04/2021 - 02/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","03/05/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Overtime","7277","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","12da0507-c383-4cc9-a582-817228d7657c","Agency Contractor","03/05/2021 - 09/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","03/05/2021","IE1-DMO01.03.05","","","","TEST FOR IE00","","400","","0.00","Overtime","7280","","","COMPASS WBS","Attribute 1","","","","","","","","","X","","IEES","TEST FOR IE00","395136ae-43c3-4803-96b0-0715b0305533","Agency Contractor","03/05/2021 - 09/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","03/05/2021","IE1-SCM01.02.10","","","","IE1-SCM01.02.10","","400","","0.00","Straight Time","7267","","","COMPASS WBS","","","","","","","","","","X","","IEES","IE1-SCM01.02.10","00fbf72c-e5b2-49d6-945c-e4962b9afbd4","Agency Contractor","03/05/2021 - 09/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","03/05/2021","IE1-SCM01.02.10","","","","IE1-SCM01.02.10","","400","","0.00","Straight Time","7433","","","COMPASS WBS","","","","","","","","","","X","","IEES","IE1-SCM01.02.10","65843960-0711-4b64-a59b-f51e270e1ad8","Agency Contractor","03/05/2021 - 09/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","04/05/2021","IE1-SCM01.02.10","","","","IE1-SCM01.02.10","","400","","0.00","Straight Time","7268","","","COMPASS WBS","","","","","","","","","","X","","IEES","IE1-SCM01.02.10","7878e32d-fd3d-491a-8f8d-03a52fd3905a","Agency Contractor","03/05/2021 - 09/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
"COMPASS","29090635","","Approved","04/05/2021","IE1-SCM01.02.10","","","","IE1-SCM01.02.10","","400","","0.00","Straight Time","7434","","","COMPASS WBS","","","","","","","","","","X","","IEES","IE1-SCM01.02.10","3c7b9b0d-c79d-4f20-b3c2-29578ebb9c99","Agency Contractor","03/05/2021 - 09/05/2021","Ireland","29090635@sittest.com","IEST, SLII TEST 29090635 29090635@sittest.com","","HPWO00091429","","",""
